file,channel,window_index,activity,mobility,complexity,pulse_width,amplitude_variation,mean_instantaneous_frequency,std_instantaneous_frequency
81739927_0008_processed_ppg_signal.npy,0,4342,0.011199797821176397,0.1867134828726918,2.0472631409695436,304,0.21315718648251403,-0.018269644083969295,1.072093758624496
81739927_0008_processed_ppg_signal.npy,0,4358,0.0059801540057359695,0.14488707096148143,2.3322362813995934,312,0.15875759250570987,-0.0012754913004989512,0.24898538563735376
81739927_0008_processed_ppg_signal.npy,0,4378,0.008143709423767125,0.20289135422816293,1.595882209446387,312,0.18389969043761362,0.0004304177200779635,0.34352515457646626
81739927_0008_processed_ppg_signal.npy,0,4379,0.008148862207618995,0.21682514492143207,1.5129606301793515,312,0.18231363873662518,0.0012261052668938333,0.381613620129154
81739927_0008_processed_ppg_signal.npy,0,4380,0.010465087692177575,0.21203565409288133,1.5279570284582495,312,0.20971862163211688,-0.0019473700692497291,0.43348409504065394
81739927_0008_processed_ppg_signal.npy,0,4381,0.01101516448090232,0.21049053497910014,1.5314708330258144,312,0.2151793020800455,-0.0016790368635959483,0.42391895419362197
81739927_0008_processed_ppg_signal.npy,0,4382,0.008298963064182204,0.18833116529504618,1.8085433647915563,312,0.18194673576778544,0.0016920507652083375,0.3234181416511029
81739927_0008_processed_ppg_signal.npy,0,4383,0.008354560707657091,0.18472232465572266,1.7424845000424705,312,0.1875575173893682,-0.0011674781750969148,0.3295019944133092
81739927_0008_processed_ppg_signal.npy,0,4384,0.009013331265220748,0.17772676966289266,1.8019173936741635,312,0.1953182940798786,-0.0021635282835465435,0.3411791429848322
81739927_0008_processed_ppg_signal.npy,0,4385,0.0069388096072486565,0.17410327966932937,1.995385780925522,312,0.16926262628256422,-0.003015204596822462,0.3139215232995957
81739927_0008_processed_ppg_signal.npy,0,4386,0.006251194050163458,0.1712281775308159,2.063325606646317,312,0.16069752900000375,0.0003280040191609658,0.2688937352912733
81739927_0008_processed_ppg_signal.npy,0,4465,0.006340257366535471,0.17872783782481938,1.4597220301852383,312,0.16290979306591236,-0.0014082330347301938,0.2952474689955278
81739927_0008_processed_ppg_signal.npy,0,4466,0.006812019149430139,0.17915313058304344,1.4935459544345924,312,0.16806940527151124,0.0001306683271608885,0.29768745572974226
81739927_0008_processed_ppg_signal.npy,0,4467,0.006837564271896945,0.17926429987564432,1.5664400939191012,312,0.16834000691316647,-0.00012136782920199444,0.2890197065121645
81739927_0008_processed_ppg_signal.npy,0,4469,0.006493790269109559,0.17485594484179792,1.5788347628632884,312,0.16480258356802852,0.00044853648465546857,0.2854378079897493
81739927_0008_processed_ppg_signal.npy,0,4470,0.005931172197373093,0.1743861192247243,1.589650893610684,312,0.15720987651830154,0.00011914687578486652,0.2816786455926819
81739927_0008_processed_ppg_signal.npy,0,4472,0.00712090427321707,0.14685843372451401,2.0059009135349646,312,0.1700559499722234,-0.007321098335534369,0.337384798504053
81739927_0008_processed_ppg_signal.npy,0,4473,0.01448706414590937,0.17682111237345507,1.6628366753602277,312,0.2430473888329973,0.0012434560183890182,0.42315577250919517
81739927_0008_processed_ppg_signal.npy,0,4474,0.012476698285603174,0.1769579696103027,1.70984893987181,312,0.228215031691786,-0.00011453229141414735,0.3974804661510685
81739927_0008_processed_ppg_signal.npy,0,4475,0.01240569949335192,0.17615266038459126,1.7143077909424977,312,0.22745879173795353,-0.0003101740401359824,0.3861056474234291
81739927_0008_processed_ppg_signal.npy,0,4476,0.012090761489391902,0.17691811097413349,1.7085691721914544,303,0.2251404439646968,-0.001622915471829192,0.4029493124704739
81739927_0008_processed_ppg_signal.npy,0,4477,0.00871192247703966,0.19739521952926525,1.4778724702438237,312,0.1931314199081534,-0.0034029336750980048,0.42638618561729136
81739927_0008_processed_ppg_signal.npy,0,4480,0.008115344223789126,0.19475985332504295,1.7852891025893969,312,0.1849060222532662,-0.00013586192555242505,0.3152273795282096
81739927_0008_processed_ppg_signal.npy,0,4481,0.008263626796037418,0.19281205577158286,1.802426051719994,309,0.1856403092459323,0.00018378039764471133,0.31699075728438847
81739927_0008_processed_ppg_signal.npy,0,4482,0.008296732601213644,0.1937006243218624,1.7907620746531,312,0.1866110685759879,-0.001233897562506665,0.3266656005046335
81739927_0008_processed_ppg_signal.npy,0,4483,0.007739784943103709,0.18732340989354065,1.854375113681687,312,0.18015581310539208,-0.0002945469710075407,0.2914534015591268
81739927_0008_processed_ppg_signal.npy,0,4484,0.006092766424629623,0.11666698266979093,2.788393393193863,312,0.15777930625309086,-0.006484276072967409,0.28446945064242496
81739927_0008_processed_ppg_signal.npy,0,4496,0.0062610157146456,0.18749676340051494,1.8708583990918697,312,0.16311537614138572,-0.002067511201936125,0.3661198084500199
81739927_0008_processed_ppg_signal.npy,0,4497,0.005869208156204147,0.18949609957561162,1.8488173166013564,312,0.15454625701656197,-0.0032409141340107054,0.4148136005108557
